2310	122	23.32	8.62
2310	123	19.25	10.42
2310	124	16.65	15.56
2310	125	20.25	8.96
2310	126	20.4	8.31
2310	127	21.16	8.79
2320	128	5.95	4.65
2320	129	21.63	8.39
2320	130	22.3	8.69
2320	131	12.48	9.27
2320	132	16.98	8.22
2320	133	22.27	9.46
2320	134	22.43	10.11
2320	135	14.7	10.03
2320	136	23.77	12.03
2320	137	13.55	8.72
2320	138	7.3	7.61
2320	139	24.25	13.13
2320	140	6.08	12.66
2320	141	29.11	20.92
2320	142	4.96	12.89
2320	143	2.53	11.76
2320	144	2.7	13.53
2320	17	21.81	9.06
2320	145	2.12	13.5
2320	146	1.2	13.95
2320	19	20.85	7.66
2320	22	29.7	20.56
2320	27	27.7	18.52
2320	31	19.98	16.01
2320	32	3.51	12.57
2320	35	20.46	9.56
2320	39	5.03	11.67
2320	40	14.83	15.62
2320	45	10.26	9.57
2320	47	19.42	11.32
2320	49	16.13	14.95
2320	50	16.73	17.87
2320	51	17.66	14.57
2320	55	16.47	11.73
2320	59	1.76	2
2320	61	16	17.27
2320	63	19.67	17.17
2320	65	20.07	11.13
2320	66	11.04	7.79
2320	70	19.46	13.73
2320	73	15.13	14.9
2320	75	2.8	2.53
2320	77	17.59	19.2
2320	79	16.89	16.6
2320	81	15.36	18.2
2320	82	17.35	16.19
2320	83	4.91	3.7
2320	84	3.73	3.22
2320	85	17.36	17.2
2320	91	15.21	20.39
2320	92	20.18	18.9
2320	94	17.98	18.29
2320	95	18.08	17.49
2320	97	15.4	14.13
2320	102	7.29	5.34
2320	103	29	20.29
2320	104	2.87	13.01
2320	107	28.53	19.86
2320	108	8.69	6.27
2320	109	3.07	11.65
2320	110	27.99	19.33
2320	111	4.27	12.34
2320	112	20.13	12.04
2320	113	3.65	12
2320	114	28.41	20.64
2320	115	9.13	10.43
2320	116	21.31	9.37
2320	117	6.99	10.34
2320	118	20.97	8.33
2320	119	26.52	15.22
2320	120	22.92	9.63
2320	121	20.12	14.61
2320	122	23.61	9.19
2320	123	18.87	10.94
2320	124	16.59	15.61
2320	125	20.28	8.87
2320	126	19.8	8.16
2320	127	20.87	8.96
2330	128	5.9	4.64
2330	129	21.32	8.52
2330	130	22.35	8.41
2330	131	12.93	9.06
2330	132	17.64	8.32
2330	133	22.22	9.42
2330	134	22.33	10.06
2330	135	15.03	10.59
2330	136	23.51	11.41
2330	137	13.9	9.25
2330	138	7.63	7.07
2330	139	23.99	12.51
2330	140	6.65	12.32
2330	141	29.05	21.01
2330	142	5.59	12.68
2330	143	2.28	11.44
2330	144	3.25	13.86
2330	17	21.96	8.86
2330	145	2.23	13.38
2330	146	1.69	13.79
2330	19	21.09	7.83
2330	22	29.7	20.73
2330	27	27.98	19.1
2330	31	19.98	16.01
2330	32	3.13	13.02
2330	35	20.35	9.63
2330	39	4.45	11.99
2330	40	14.7	15.21
2330	45	9.66	9.84
2330	47	19.58	11.02
2330	49	16.44	14.42
2330	50	16.75	17.85
2330	51	17.35	13.99
2330	55	15.95	11.31
2330	59	1.76	2
2330	61	15.99	17.27
2330	63	19.66	17.17
2330	65	20.27	11.19
2330	66	11.7	7.91
2330	70	19.41	13.78
2330	73	15.17	14.77
2330	75	2.8	2.53
2330	77	17.59	19.2
2330	79	16.69	16.77
2330	81	15.35	18.19
2330	82	17.53	16.59
2330	83	4.9	3.69
2330	84	3.73	3.22
2330	85	17.4	17.21
2330	91	15.21	20.39
2330	92	20.18	18.9
2330	94	17.97	18.31
2330	95	18.1	17.5
2330	97	15.42	14.08
2330	102	7.18	5.25
2330	103	29.17	20.33
2330	104	2.47	12.77
2330	107	28.56	20.23
2330	108	8.5	6.21
2330	109	2.89	11.69
2330	110	28.1	19.77
2330	111	3.8	12.68
2330	112	20.08	12.05
2330	113	3.48	12.1
2330	114	28.42	21.1
2330	115	8.52	10.7
2330	116	21.57	9.34
2330	117	6.41	10.68
2330	118	20.66	8.56
2330	119	26.77	15.84
2330	120	22.85	9.49
2330	121	20.11	14.63
2330	122	23.9	9.78
2330	123	18.35	11.36
2330	124	16.5	15.69
2330	125	20.14	8.78
2330	126	19.15	8.14
2330	127	20.85	9.23
2340	128	5.86	4.63
2340	129	21.21	8.82
2340	130	22.34	8.16
2340	131	13.52	8.97
2340	132	18.18	8.48
2340	133	22.17	9.4
2340	134	22.34	10.06
2340	135	14.98	11.14
2340	136	23.17	10.85
2340	137	14.34	9.7
2340	138	8.11	6.92
2340	139	23.74	11.89
2340	140	7.21	11.96
2340	141	28.95	20.99
2340	142	6.2	12.42
2340	143	2.36	10.99
2340	144	3.84	13.78
2340	17	22.1	8.78
2340	145	2.34	13.35
2340	146	1.98	13.81
2340	19	21.39	8.13
2340	147	1.23	13.92
2340	22	29.56	20.87
2340	27	28.25	19.48
2340	31	19.98	16
2340	32	2.98	13.28
2340	35	20.32	9.76
2340	39	3.87	12.3
2340	40	14.47	14.76
2340	45	9.05	10.12
2340	47	19.81	10.58
2340	49	16.8	13.96
2340	50	16.76	17.84
2340	51	17.04	13.37
2340	55	15.73	10.95
2340	59	1.76	2
2340	61	15.98	17.28
2340	63	19.66	17.17
2340	65	20.3	11.35
2340	66	12.36	8.03
2340	70	19.38	13.82
2340	73	15.31	14.76
2340	75	2.8	2.53
2340	77	17.59	19.2
2340	79	16.65	16.84
2340	81	15.35	18.19
2340	82	17.58	16.74
2340	83	4.89	3.69
2340	84	3.73	3.22
2340	85	17.35	17.44
2340	91	15.21	20.39
2340	92	20.19	18.9
2340	94	17.97	18.32
2340	95	18.13	17.52
2340	97	15.45	13.98
2340	102	7.11	5.2
2340	103	29.24	20.28
2340	104	2.07	12.6
2340	107	28.42	20.79
2340	108	8.34	6.15
2340	109	2.53	11.97
2340	110	28.19	20.23
2340	111	3.45	13.06
2340	112	20.03	12.06
2340	113	3.14	12.35
2340	115	7.9	10.96
2340	116	21.59	9.27
2340	117	5.83	11.02
2340	118	20.53	8.71
2340	119	27.03	16.46
2340	120	22.81	9.35
2340	121	20.11	14.64
2340	122	24.19	10.39
2340	123	17.86	11.82
2340	124	16.41	15.75
2340	125	19.98	8.98
2340	126	18.62	8.16
2340	127	20.84	9.34
2350	128	5.84	4.62
2350	129	21.08	8.87
2350	130	22.11	8.01
2350	131	14.16	8.93
2350	132	18.23	8.92
2350	133	22.18	9.41
2350	134	22.36	10.01
2350	135	14.79	11.7
2350	136	22.8	10.36
2350	137	14.76	10.21
2350	138	8.34	6.97
2350	139	23.46	11.28
2350	140	7.79	11.67
2350	141	28.99	20.88
2350	142	6.8	12.14
2350	143	2.73	10.58
2350	144	4.43	13.55
2350	17	22.34	8.8
2350	145	2.29	12.98
2350	146	2.3	13.98
2350	19	21.7	8.5
2350	147	1.59	13.7
2350	22	29.56	21.08
2350	27	28.52	19.85
2350	31	19.98	16
2350	32	2.78	13.67
2350	35	20.46	9.84
2350	39	3.4	12.5
2350	40	14.34	14.19
2350	45	8.44	10.41
2350	47	20.07	10.27
2350	49	17.12	13.66
2350	50	16.69	17.88
2350	51	16.76	12.65
2350	55	15.64	10.6
2350	59	1.76	2
2350	61	15.99	17.26
2350	63	19.66	17.17
2350	65	20.18	11.45
2350	66	13.02	8.14
2350	70	19.35	13.85
2350	73	15.35	14.87
2350	75	2.8	2.53
2350	77	17.59	19.2
2350	79	16.71	16.84
2350	81	15.35	18.18
2350	82	17.54	16.91
2350	83	4.88	3.69
2350	84	3.72	3.22
2350	85	17.37	17.54
2350	91	15.21	20.39
2350	92	20.19	18.9
2350	94	17.97	18.33
2350	95	18.15	17.52
2350	97	15.48	13.95
2350	102	7.06	5.15
2350	103	29.16	20.36
2350	104	1.53	12.81
2350	107	28.43	21.2
2350	108	8.21	6.08
2350	109	2.07	12.29
2350	110	28.37	20.49
2350	111	3.49	13.21
2350	112	19.98	12.13
2350	113	2.69	12.68
2350	115	7.27	11.15
2350	116	21.6	9.25
2350	117	5.25	11.36
2350	118	20.37	8.74
2350	119	27.28	17.08
2350	120	22.83	9.22
2350	121	20.11	14.64
2350	122	24.46	11
2350	123	17.39	12.29
2350	124	16.32	15.79
2350	125	19.94	9.25
2350	126	18.58	7.94
2350	127	20.66	9.33
2360	128	5.82	4.61
2360	129	21.02	8.81
2360	130	21.87	8.06
2360	131	14.82	8.93
2360	132	18.68	9.1
2360	133	22.18	9.24
2360	134	22.31	9.92
2360	135	14.92	12.28
2360	136	22.82	10.2
2360	137	14.89	10.79
2360	138	8.38	7.02
2360	139	23.1	10.75
2360	140	8.4	11.45
2360	141	29	20.95
2360	142	7.41	11.86
2360	143	3.23	10.2
2360	144	5.01	13.25
2360	17	22.62	8.67
2360	145	2.16	13.05
2360	146	2.39	14.27
2360	19	21.9	8.72
2360	147	1.93	13.63
2360	148	1.2	13.95
2360	27	28.69	20.14
2360	31	19.98	16
2360	32	2.68	13.72
2360	35	20.45	9.95
2360	39	3.22	12.56
2360	40	14.31	13.55
2360	45	7.84	10.69
2360	47	20.01	10.4
2360	49	17.54	13.25
2360	50	16.62	17.9
2360	51	16.23	12.09
2360	55	15.48	10.21
2360	59	1.76	2
2360	61	16.17	16.95
2360	63	19.66	17.17
2360	65	20.04	11.48
2360	66	13.68	8.22
2360	70	19.34	13.86
2360	73	15.32	14.98
2360	75	2.8	2.53
2360	77	17.59	19.2
2360	79	16.8	16.82
2360	81	15.35	18.18
2360	82	17.5	16.98
2360	83	4.88	3.68
2360	84	3.72	3.22
2360	85	17.37	17.68
2360	91	15.21	20.39
2360	92	20.19	18.91
2360	94	17.97	18.33
2360	95	18.16	17.52
2360	97	15.72	14.18
2360	102	7.02	5.12
2360	103	29.38	20.3
2360	104	1.49	13.15
2360	108	8.11	6.03
2360	109	1.63	12.53
2360	110	28.35	20.8
2360	111	3.3	13.39
2360	112	19.92	12.24
2360	113	2.51	12.66
2360	115	6.61	11.27
2360	116	21.5	9.36
2360	117	4.68	11.7
2360	118	20.1	8.73
2360	119	27.54	17.7
2360	120	22.9	9.31
2360	121	20.05	14.67
2360	122	24.73	11.61
2360	123	17.04	12.75
2360	124	16.26	15.82
2360	125	19.97	9.46
2360	126	18.15	7.97
2360	127	20.59	9.34
2370	128	5.81	4.61
2370	129	20.93	8.86
2370	130	21.49	8.19
2370	131	15.49	8.94
2370	132	19.27	9.15
2370	133	22.12	9.27
2370	134	22.29	9.9
2370	135	15.19	12.86
2370	136	22.94	9.92
2370	137	15.02	11.39
2370	138	8.35	7.06
2370	139	22.85	10.64
2370	140	8.97	11.12
2370	141	29.16	20.85
2370	142	8.02	11.58
2370	143	3.77	9.83
2370	144	5.58	12.91
2370	17	22.99	8.73
2370	145	2.3	13.04
2370	146	2.7	14.49
2370	19	22.01	8.68
2370	147	2.07	13.93
2370	148	1.44	14.11
2370	27	28.75	20.34
2370	31	19.98	16
2370	32	2.6	13.67
2370	35	20.48	10.01
2370	39	3.07	12.74
2370	40	14.33	12.89
2370	45	7.23	10.97
2370	47	20.02	10.43
2370	49	18.02	12.82
2370	50	16.59	17.9
2370	51	15.73	11.57
2370	55	15.2	9.87
2370	59	1.76	2
2370	61	16.25	16.51
2370	63	19.66	17.17
2370	65	19.9	11.53
2370	66	14.35	8.29
2370	70	19.32	13.88
2370	73	15.26	15.08
2370	75	2.8	2.53
2370	77	17.59	19.2
2370	79	16.95	16.75
2370	81	15.35	18.18
2370	82	17.54	17.11
2370	83	4.88	3.68
2370	84	3.72	3.22
2370	85	17.38	17.77
2370	91	15.21	20.39
2370	92	20.19	18.91
2370	94	17.98	18.34
2370	95	18.17	17.52
2370	97	16.12	14.57
2370	102	6.99	5.1
2370	103	29.68	20.55
2370	104	1.29	13.35
2370	108	8.03	6
2370	109	1.37	12.72
2370	110	28.53	21.03
2370	111	3.11	13.43
2370	112	19.9	12.3
2370	113	2.38	12.39
2370	115	5.98	11.49
2370	116	21.52	9.22
2370	117	4.1	12.04
2370	118	19.86	8.94
2370	119	27.79	18.32
2370	120	22.74	9.29
2370	121	19.95	14.71
2370	122	25.01	12.22
2370	123	16.65	13.11
2370	124	16.21	15.83
2370	125	19.95	9.57
2370	126	17.58	8.09
2370	127	20.55	9.38
2380	128	5.81	4.61
2380	129	20.77	8.94
2380	130	21.12	8.44
2380	131	16.16	8.95
2380	132	19.38	9.34
2380	133	21.94	9.34
2380	134	22.3	9.93
2380	135	15.52	13.43
2380	136	22.99	9.8
2380	137	15.06	12
2380	138	8.29	7.08
2380	139	22.54	10.51
2380	140	9.53	10.76
2380	141	29.16	20.76
2380	142	8.62	11.3
2380	143	4.33	9.47
2380	144	6.15	12.56
2380	17	23.45	8.92
2380	145	2.36	12.98
2380	146	3.21	14.43
2380	19	22.25	8.61
2380	147	2.16	14.18
2380	148	1.53	14.3
2380	27	28.65	20.42
2380	31	19.98	16
2380	32	2.45	13.64
2380	35	20.52	10.05
2380	39	3	12.73
2380	40	14.35	12.23
2380	45	6.62	11.25
2380	47	20.03	10.45
2380	49	18.48	12.35
2380	50	16.57	17.88
2380	51	15.56	10.99
2380	55	14.68	9.64
2380	59	1.76	2
2380	61	16.47	16.24
2380	63	19.66	17.17
2380	65	19.77	11.57
2380	66	15.02	8.35
2380	70	19.31	13.88
2380	73	15.21	15.15
2380	75	2.8	2.53
2380	77	17.59	19.21
2380	79	17	16.7
2380	81	15.35	18.18
2380	82	17.56	17.19
2380	83	4.87	3.68
2380	84	3.72	3.22
2380	85	17.36	17.86
2380	91	15.21	20.39
2380	92	20.19	18.91
2380	94	18	18.35
2380	95	18.21	17.55
2380	97	16.57	15.01
2380	102	6.98	5.09
2380	103	29.85	20.57
2380	104	0.99	13.71
2380	108	7.98	5.99
2380	109	1.5	12.9
2380	111	3.18	13.5
2380	112	19.9	12.33
2380	113	1.98	12.35
2380	115	5.37	11.76
2380	116	21.43	9.03
2380	117	3.52	12.37
2380	118	20.06	8.94
2380	119	28.05	18.94
2380	120	22.57	9.14
2380	121	19.85	14.75
2380	122	25.28	12.83
2380	123	16.49	13.24
2380	124	16.12	15.58
2380	125	19.91	9.77
2380	126	16.96	8.24
2380	127	20.45	9.46
2390	128	5.8	4.6
2390	129	20.67	9.11
2390	130	20.85	8.44
2390	131	16.82	9.03
2390	132	19.46	9.34
2390	133	21.8	9.28
2390	134	22.29	9.75
2390	135	15.88	14
2390	136	22.95	9.69
2390	137	15.34	12.55
2390	138	8.24	7.1
2390	139	22.49	10.37
2390	140	10.08	10.37
2390	141	29.12	20.61
2390	142	9.23	11.01
2390	143	4.89	9.12
2390	144	6.72	12.21
2390	17	23.82	9.36
2390	145	2.16	12.82
2390	146	3.78	14.21
2390	19	22.37	8.55
2390	147	2.6	14.38
2390	148	1.75	14.26
2390	149	1.02	14
2390	27	28.48	20.57
2390	31	19.98	16
2390	32	2.08	13.63
2390	35	20.53	10.24
2390	39	2.86	12.97
2390	40	14.34	11.56
2390	45	6.01	11.53
2390	47	20	10.59
2390	49	18.93	11.85
2390	50	16.56	17.85
2390	51	15.27	10.47
2390	55	14.08	9.46
2390	59	1.76	2
2390	61	16.75	15.87
2390	63	19.66	17.17
2390	65	19.66	11.61
2390	66	15.68	8.42
2390	70	19.31	13.89
2390	73	15.17	15.19
2390	75	2.8	2.53
2390	77	17.59	19.21
2390	79	17.04	16.72
2390	81	15.35	18.18
2390	82	17.51	17.27
2390	83	4.87	3.68
2390	84	3.72	3.22
2390	85	17.35	17.92
2390	91	15.21	20.39
2390	92	20.19	18.91
2390	94	18.02	18.37
2390	95	18.25	17.58
2390	97	17.08	15.41
2390	102	6.96	5.08
2390	103	29.77	20.52
2390	108	7.94	5.98
2390	109	1.44	13.33
2390	111	2.95	13.65
2390	112	19.92	12.34
2390	113	1.55	12.5
2390	115	4.76	12.04
2390	116	21.44	8.79
2390	117	3.33	12.44
2390	118	19.94	9.01
2390	119	28.28	19.56
2390	120	22.5	9.15
2390	121	19.77	14.78
2390	122	25.55	13.44
2390	123	16.47	13.26
2390	124	16	15.45
2390	125	19.8	9.94
2390	126	16.33	8.34
2390	127	20.34	9.65
2400	128	5.8	4.6
2400	129	20.74	9.33
2400	130	20.52	8.59
2400	131	17.49	9.14
2400	132	19.43	9.41
2400	133	21.39	9.29
2400	134	22.3	9.66
2400	135	16.24	14.55
2400	136	22.95	9.67
2400	137	15.75	13.05
2400	138	8.2	7.11
2400	139	22.55	10.28
2400	140	10.63	9.99
2400	141	29.02	20.24
2400	142	9.84	10.73
2400	143	5.46	8.76
2400	144	7.29	11.85
2400	17	24.12	9.91
2400	145	2.24	12.59
2400	146	4.36	13.93
2400	19	22.55	8.43
2400	147	3.17	14.39
2400	148	2.18	14.34
2400	149	1.2	14.24
2400	27	28.46	20.87
2400	31	19.98	16
2400	32	1.83	13.6
2400	35	20.5	10.29
2400	39	2.63	13.18
2400	40	14.36	10.9
2400	45	5.4	11.81
2400	47	20.01	10.74
2400	49	19.1	11.38
2400	50	16.56	17.82
2400	51	14.81	10.04
2400	55	13.61	9.16
2400	59	1.76	2
2400	61	16.85	15.68
2400	63	19.66	17.17
2400	65	19.84	11.63
2400	66	15.6	8.62
2400	70	19.3	13.89
2400	73	15.12	15.22
2400	75	2.8	2.53
2400	77	17.59	19.21
2400	79	17	16.69
2400	81	15.35	18.18
2400	82	17.47	17.32
2400	83	4.87	3.68
2400	84	3.72	3.22
2400	85	17.34	18
2400	91	15.21	20.39
2400	92	20.19	18.91
2400	94	18.05	18.38
2400	95	18.24	17.58
2400	97	17.8	15.58
2400	102	6.96	5.07
2400	103	29.7	20.63
2400	108	7.91	5.98
2400	109	1.14	13.43
2400	111	2.48	13.84
2400	112	19.95	12.35
2400	113	1.41	12.81
2400	115	4.16	12.33
2400	116	21.65	8.57
2400	117	3.03	12.56
2400	118	20	9.09
2400	119	28.48	20.14
2400	120	22.25	9.02
2400	121	19.71	14.8
2400	122	25.82	14.06
2400	123	16.49	13.24
2400	124	15.97	15.47
2400	125	19.69	10.09
2400	126	16.44	8.3
2400	127	20.19	9.74
2410	128	5.79	4.6
2410	129	20.5	9.47
2410	130	20.41	8.77
2410	131	18.16	9.18
2410	132	19.39	9.49
2410	133	21.11	9.14
2410	134	22.28	9.54
2410	135	16.44	14.84
2410	136	22.89	9.59
2410	137	16.03	13.53
2410	138	8.17	7.12
2410	139	22.36	10.23
2410	140	11.17	9.6
2410	141	29.15	19.75
2410	142	10.45	10.46
2410	143	6.03	8.41
2410	144	7.86	11.5
2410	17	24.4	10.51
2410	145	2.4	12.19
2410	146	4.94	13.62
2410	19	22.87	8.6
2410	147	3.76	14.23
2410	148	2.59	14.64
2410	149	1.59	14.37
2410	27	28.74	21.11
2410	31	19.98	16
2410	32	1.42	13.68
2410	35	20.53	10.22
2410	39	2.22	13.2
2410	40	14.38	10.28
2410	45	4.8	12.1
2410	47	20.15	10.74
2410	49	19.31	10.89
2410	50	16.56	17.79
2410	51	14.26	9.65
2410	55	13.06	9.09
2410	59	1.76	2
2410	61	17.1	15.28
2410	63	19.66	17.17
2410	65	19.97	11.63
2410	66	15.84	8.78
2410	70	19.3	13.89
2410	73	15.09	15.24
2410	75	2.8	2.53
2410	77	17.59	19.21
2410	79	16.98	16.68
2410	81	15.35	18.18
2410	82	17.4	17.36
2410	83	4.87	3.68
2410	84	3.72	3.22
2410	85	17.35	18.04
2410	91	15.21	20.39
2410	92	20.19	18.91
2410	94	18.07	18.39
2410	95	18.2	17.57
2410	97	18.28	15.92
2410	102	6.95	5.07
2410	103	29.32	20.82
2410	108	7.9	5.98
2410	111	2.09	13.92
2410	112	19.97	12.38
2410	113	1.59	13.04
2410	115	3.56	12.62
2410	116	21.63	8.45
2410	117	2.87	12.85
2410	118	19.91	9.22
2410	119	28.26	20.56
2410	120	21.96	9.02
2410	121	19.67	14.82
2410	122	26.09	14.67
2410	123	16.7	13.2
2410	124	15.97	15.55
2410	125	19.56	10.24
2410	126	16.23	8.37
2410	127	20.02	9.89
2420	128	5.79	4.6
2420	129	20.34	9.53
2420	130	20.26	8.85
2420	131	18.81	9.16
2420	132	19.22	9.56
2420	133	20.86	9.05
2420	134	22.14	9.28
2420	135	16.48	14.88
2420	136	22.84	9.57
2420	137	16.33	14.01
2420	138	8.15	7.12
2420	139	22.42	10.04
2420	140	11.71	9.2
2420	141	28.98	19.2
2420	142	11.06	10.21
2420	143	6.6	8.06
2420	144	8.42	11.14
2420	17	24.67	11.11
2420	145	2.73	11.82
2420	146	5.53	13.3
2420	19	23.19	9.01
2420	147	4.33	13.93
2420	148	3.12	14.6
2420	149	1.88	14.65
2420	31	19.96	15.92
2420	32	0.85	13.91
2420	35	20.53	10.15
2420	39	1.93	13.23
2420	40	14.25	9.89
2420	45	4.19	12.38
2420	47	20.26	10.7
2420	49	19.59	10.92
2420	50	16.58	17.76
2420	51	13.74	9.15
2420	55	12.47	9.21
2420	59	1.76	2
2420	61	17.47	14.79
2420	63	19.66	17.17
2420	65	19.93	11.64
2420	66	16.1	9.15
2420	70	19.3	13.89
2420	73	15.07	15.26
2420	75	2.8	2.53
2420	77	17.59	19.21
2420	79	16.96	16.67
2420	81	15.35	18.18
2420	82	17.31	17.38
2420	83	4.87	3.68
2420	84	3.72	3.22
2420	85	17.36	18.07
2420	91	15.21	20.39
2420	92	20.19	18.91
2420	94	18.1	18.4
2420	95	18.16	17.56
2420	97	18.56	16.3
2420	102	6.95	5.07
2420	103	29.17	21.11
2420	108	7.88	5.98
2420	111	1.85	13.86
2420	112	19.97	12.41
2420	113	1.32	13.23
2420	115	3.11	12.84
2420	116	21.62	8.34
2420	117	2.54	13.27
2420	118	19.75	9.29
2420	119	28.52	20.81
2420	120	21.47	9.08
2420	121	19.64	14.83
2420	122	26.36	15.28
2420	123	16.88	13.14
2420	124	15.99	15.65
2420	125	19.26	10.18
2420	126	16.02	8.24
2420	127	19.9	10.04
2430	128	5.79	4.6
2430	129	20.22	9.6
2430	130	19.87	8.77
2430	131	19.16	8.8
2430	132	19.19	9.77
2430	133	20.48	8.97
2430	134	21.83	9.05
2430	135	16.45	14.95
2430	136	22.62	9.41
2430	137	16.79	14.36
2430	138	8.13	7.13
2430	139	22.25	10.01
2430	140	11.8	8.65
2430	141	28.69	18.64
2430	142	11.69	9.97
2430	143	7.17	7.79
2430	144	8.99	10.78
2430	17	24.94	11.73
2430	145	3.26	11.55
2430	146	6.12	12.98
2430	19	23.59	9.42
2430	147	4.9	13.59
2430	148	3.69	14.37
2430	149	2.33	14.68
2430	31	19.95	15.49
2430	35	20.51	10.11
2430	39	1.62	13.13
2430	40	14.1	9.51
2430	45	3.58	12.67
2430	47	20.47	10.69
2430	49	19.78	10.9
2430	50	16.57	17.76
2430	51	13.18	9.01
2430	55	12.28	9.51
2430	59	1.76	2
2430	61	17.85	14.26
2430	63	19.66	17.17
2430	65	19.84	11.68
2430	66	16.61	9.3
2430	70	19.3	13.86
2430	73	15.06	15.27
2430	75	2.8	2.53
2430	77	17.59	19.21
2430	79	16.96	16.66
2430	81	15.35	18.17
2430	82	17.23	17.4
2430	83	4.87	3.68
2430	84	3.72	3.22
2430	85	17.4	18.08
2430	91	15.21	20.39
2430	92	20.19	18.91
2430	94	18.12	18.39
2430	95	18.11	17.54
2430	97	18.73	16.62
2430	102	6.95	5.06
2430	108	7.88	5.98
2430	111	1.48	14.16
2430	112	19.97	12.41
2430	113	0.93	13.79
2430	115	2.68	13.01
2430	116	21.8	8.48
2430	117	2.23	13.67
2430	118	19.65	9.43
2430	119	28.83	20.96
2430	120	21.13	9.21
2430	121	19.61	14.84
2430	122	26.63	15.9
2430	123	16.91	13.11
2430	124	16.01	15.72
2430	125	19.1	10.42
2430	126	15.55	8.32
2430	127	19.73	10.32
2440	128	5.79	4.6
2440	129	20.08	9.64
2440	130	19.71	8.79
2440	131	19.1	8.62
2440	132	19.01	9.92
2440	133	20.39	8.88
2440	134	21.43	9.27
2440	135	16.38	15.06
2440	136	22.21	9.19
2440	137	17.34	14.61
2440	138	8.12	7.13
2440	139	22.41	9.95
2440	140	12.11	8.25
2440	141	28.35	18.07
2440	142	11.91	10.14
2440	143	7.65	7.98
2440	144	9.56	10.43
2440	17	25.2	12.34
2440	145	3.86	11.31
2440	146	6.7	12.66
2440	19	23.94	9.94
2440	147	5.46	13.23
2440	148	4.27	14.08
2440	149	2.87	14.5
2440	31	20.09	15.07
2440	35	20.5	10.08
2440	39	1.31	13.34
2440	40	13.91	9.17
2440	45	2.98	12.95
2440	47	20.44	10.69
2440	49	19.92	11.02
2440	50	16.53	17.79
2440	51	12.63	9.09
2440	55	12.1	9.31
2440	59	1.76	2
2440	61	18.23	13.71
2440	63	19.66	17.17
2440	65	19.73	11.74
2440	66	17.22	9.34
2440	70	19.36	13.47
2440	73	15.06	15.27
2440	75	2.8	2.53
2440	77	17.59	19.21
2440	79	16.96	16.65
2440	81	15.35	18.17
2440	82	17.18	17.42
2440	83	4.87	3.68
2440	84	3.72	3.22
2440	85	17.44	18.06
2440	91	15.21	20.39
2440	92	20.19	18.91
2440	94	18.15	18.39
2440	95	18.06	17.53
2440	97	18.84	16.88
2440	102	6.94	5.06
2440	108	7.87	5.98
2440	111	1.15	14.3
2440	112	19.98	12.43
2440	115	2.14	13.16
2440	116	22.04	8.51
2440	117	1.75	13.89
2440	118	19.45	9.5
2440	119	28.89	20.97
2440	120	20.77	9.35
2440	121	19.47	14.68
2440	122	26.9	16.51
2440	123	16.88	13.09
2440	124	16.03	15.79
2440	125	19.07	10.62
2440	126	14.98	8.5
2440	127	19.65	10.36
2450	128	5.79	4.6
2450	129	19.82	9.83
2450	130	19.61	9.1
2450	131	19.11	8.51
2450	132	18.93	10.1
2450	133	20.14	8.62
2450	134	21.04	9.18
2450	135	16.35	15.01
2450	136	21.68	9.25
2450	137	17.85	14.99
2450	138	8.11	7.13
2450	139	22.35	9.74
2450	140	12.65	8.07
2450	141	28	17.51
2450	142	12.2	10.07
2450	143	7.86	8.33
2450	144	10.12	10.07
2450	17	25.47	12.96
2450	145	4.48	11.09
2450	146	7.29	12.33
2450	19	24.24	10.52
2450	147	6.02	12.87
2450	148	4.85	13.76
2450	149	3.45	14.23
2450	31	20.25	14.58
2450	35	20.48	9.96
2450	39	0.95	13.67
2450	40	13.45	9.12
2450	45	2.4	13.24
2450	47	20.39	10.54
2450	49	19.97	11.04
2450	50	16.49	17.83
2450	51	12.36	9.12
2450	55	11.39	9.4
2450	59	1.76	2
2450	61	18.6	13.16
2450	63	19.68	17.17
2450	65	19.59	11.8
2450	66	17.87	9.33
2450	70	19.46	12.91
2450	73	15.06	15.28
2450	75	2.8	2.53
2450	77	17.59	19.21
2450	79	16.97	16.65
2450	81	15.35	18.17
2450	82	17.13	17.43
2450	83	4.87	3.68
2450	84	3.72	3.22
2450	85	17.47	18.04
2450	91	15.21	20.39
2450	92	20.19	18.91
2450	94	18.18	18.39
2450	95	18.04	17.51
2450	97	18.89	17.07
2450	102	6.94	5.06
2450	108	7.87	5.98
2450	112	20.02	12.45
2450	115	1.6	13.36
2450	116	22.36	8.65
2450	117	1.46	14.23
2450	118	19.21	9.58
2450	119	28.86	20.93
2450	120	20.38	9.34
2450	121	19.33	14.56
2450	122	27.17	17.12
2450	123	16.83	13.09
2450	124	16.03	15.85
2450	125	19.08	10.76
2450	126	14.37	8.72
2450	127	19.65	10.46
2460	128	5.79	4.6
2460	129	19.65	10.08
2460	130	19.41	9.39
2460	131	19.26	8.5
2460	132	18.96	10.32
2460	133	19.88	8.41
2460	134	20.66	9.25
2460	135	16.34	14.93
2460	136	21.3	9.22
2460	137	18.33	15.44
2460	138	8.1	7.13
2460	139	22.3	9.49
2460	140	13.27	8.04
2460	141	27.79	16.92
2460	142	12.22	9.83
2460	143	7.89	8.44
2460	144	10.47	9.88
2460	17	25.73	13.57
2460	145	5.11	10.87
2460	146	7.88	12.01
2460	19	24.52	11.12
